                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                0.92091,                0.55178,                 1.0991,                0.95084,                0.86079,                0.92727,                0.76235,                0.83629,                0.65744,                  1.126,              0.0062946,              0.0062946,              0.0062946
                    133,                0.92681,                0.55465,                 1.1081,                0.94979,                0.85864,                0.92469,                0.75996,                0.83527,                0.65693,                 1.1254,              0.0062663,              0.0062663,              0.0062663
                    134,                0.92425,                0.55368,                 1.0958,                0.93944,                0.86126,                0.92397,                0.75835,                0.83785,                0.65417,                 1.1271,               0.006238,               0.006238,               0.006238
                    135,                0.92743,                0.55935,                 1.1018,                0.94777,                0.85511,                0.92233,                 0.7573,                0.83503,                0.65421,                  1.127,              0.0062097,              0.0062097,              0.0062097
                    136,                0.92197,                0.54401,                 1.1027,                0.94101,                0.85864,                0.92403,                0.75608,                0.83559,                0.66086,                  1.127,              0.0061814,              0.0061814,              0.0061814
                    137,                0.91575,                0.55097,                 1.0989,                0.93584,                0.86126,                0.92401,                0.75755,                 0.8347,                0.66165,                 1.1259,              0.0061531,              0.0061531,              0.0061531
                    138,                0.92023,                0.54341,                 1.1035,                0.93722,                 0.8597,                0.92219,                0.75646,                0.83499,                0.66885,                 1.1254,              0.0061249,              0.0061249,              0.0061249
                    139,                0.92565,                0.54942,                 1.1006,                0.93731,                0.86105,                0.92144,                0.75464,                0.83488,                0.66664,                 1.1251,              0.0060966,              0.0060966,              0.0060966
                    140,                0.91416,                 0.5393,                 1.0934,                0.93157,                0.86387,                0.92036,                0.75512,                 0.8351,                0.66579,                 1.1258,              0.0060683,              0.0060683,              0.0060683
                    141,                0.92415,                 0.5459,                 1.0985,                0.93968,                0.85635,                0.92187,                 0.7552,                0.83541,                0.66511,                 1.1249,                0.00604,                0.00604,                0.00604
                    142,                 0.9229,                0.54286,                 1.0978,                 0.9439,                0.85602,                 0.9227,                0.75413,                  0.839,                0.66397,                 1.1259,              0.0060117,              0.0060117,              0.0060117
                    143,                0.91288,                0.54053,                 1.0967,                0.94615,                 0.8534,                0.92167,                0.75606,                0.83775,                0.66351,                 1.1248,              0.0059834,              0.0059834,              0.0059834
                    144,                0.91305,                0.53359,                 1.0937,                 0.9471,                 0.8534,                0.92162,                0.75635,                0.83827,                  0.665,                 1.1252,              0.0059551,              0.0059551,              0.0059551
                    145,                0.92248,                0.53179,                 1.0976,                0.92456,                0.86625,                0.92007,                0.75639,                 0.8369,                0.66447,                 1.1249,              0.0059269,              0.0059269,              0.0059269
                    146,                0.91594,                0.53471,                 1.1021,                 0.9445,                 0.8464,                 0.9201,                  0.757,                0.83621,                0.66126,                  1.124,              0.0058986,              0.0058986,              0.0058986
                    147,                 0.9029,                0.52447,                 1.0971,                0.92643,                0.86126,                0.91909,                0.75756,                0.83691,                0.65925,                 1.1243,              0.0058703,              0.0058703,              0.0058703
                    148,                0.90342,                0.52781,                 1.0987,                0.94651,                0.84555,                0.91887,                  0.757,                0.83781,                0.65971,                 1.1243,               0.005842,               0.005842,               0.005842
                    149,                0.91124,                0.52944,                 1.0857,                0.94726,                0.84555,                0.91878,                0.75569,                0.83819,                0.66226,                 1.1246,              0.0058137,              0.0058137,              0.0058137
                    150,                0.91089,                0.53447,                 1.0922,                0.94574,                0.84817,                 0.9193,                0.75716,                0.83675,                0.65946,                  1.123,              0.0057854,              0.0057854,              0.0057854
                    151,                 0.9028,                0.52312,                 1.0861,                 0.9528,                0.84293,                0.91964,                 0.7587,                0.83645,                0.65924,                 1.1223,              0.0057571,              0.0057571,              0.0057571
                    152,                0.91063,                0.52093,                 1.0942,                0.95207,                0.84293,                0.91835,                0.75749,                0.83573,                0.65613,                 1.1215,              0.0057289,              0.0057289,              0.0057289
                    153,                0.90243,                0.51864,                 1.0931,                0.95273,                0.84424,                0.91848,                0.75803,                0.83464,                0.65527,                 1.1214,              0.0057006,              0.0057006,              0.0057006
                    154,                0.90931,                 0.5232,                 1.0874,                0.95115,                0.84293,                0.91923,                0.75777,                0.83443,                0.65348,                 1.1214,              0.0056723,              0.0056723,              0.0056723
                    155,                0.90782,                0.52578,                 1.0939,                0.94988,                0.84345,                0.91864,                0.75836,                0.83451,                0.65486,                 1.1215,               0.005644,               0.005644,               0.005644
                    156,                0.89733,                0.52238,                 1.0887,                0.95016,                0.84293,                0.91884,                0.75968,                0.83518,                0.65484,                 1.1222,              0.0056157,              0.0056157,              0.0056157
                    157,                0.90344,                0.51589,                  1.092,                0.95004,                0.84626,                0.92014,                 0.7609,                0.83514,                0.65986,                 1.1222,              0.0055874,              0.0055874,              0.0055874
                    158,                0.90017,                0.51697,                 1.0874,                0.95011,                0.84555,                0.91877,                0.75937,                0.83443,                0.66151,                 1.1217,              0.0055591,              0.0055591,              0.0055591
                    159,                0.90598,                0.51367,                 1.0846,                0.95175,                0.84555,                0.91993,                0.76009,                0.83258,                0.65992,                 1.1202,              0.0055309,              0.0055309,              0.0055309
                    160,                0.90301,                0.51267,                 1.0911,                0.95088,                0.84555,                 0.9211,                0.76087,                0.83066,                0.65667,                 1.1191,              0.0055026,              0.0055026,              0.0055026
                    161,                 0.8942,                0.51152,                 1.0843,                0.95179,                0.84817,                0.92301,                0.76144,                0.82924,                0.65849,                 1.1178,              0.0054743,              0.0054743,              0.0054743
                    162,                0.90237,                0.51141,                 1.0916,                0.95094,                0.84817,                0.92323,                0.76256,                0.83046,                 0.6564,                  1.118,               0.005446,               0.005446,               0.005446
                    163,                0.90051,                 0.5093,                 1.0846,                0.95265,                0.84817,                0.92323,                0.76178,                0.83025,                0.65612,                 1.1175,              0.0054177,              0.0054177,              0.0054177
                    164,                0.88918,                0.50781,                 1.0822,                0.95002,                0.84592,                 0.9221,                0.76352,                0.82947,                0.65498,                 1.1176,              0.0053894,              0.0053894,              0.0053894
                    165,                 0.8948,                0.50691,                 1.0857,                0.95059,                0.84555,                0.92182,                0.76229,                0.82824,                0.65256,                 1.1168,              0.0053611,              0.0053611,              0.0053611
                    166,                0.88893,                0.50484,                 1.0792,                0.95561,                0.84534,                0.92184,                0.76302,                0.82802,                0.65483,                 1.1165,              0.0053329,              0.0053329,              0.0053329
                    167,                0.90176,                0.50879,                 1.0839,                0.95311,                0.84555,                0.92026,                0.76102,                0.82755,                0.65468,                 1.1165,              0.0053046,              0.0053046,              0.0053046
                    168,                 0.8892,                0.50102,                 1.0722,                0.95291,                 0.8476,                0.92029,                0.75993,                0.82764,                0.65574,                 1.1161,              0.0052763,              0.0052763,              0.0052763
                    169,                0.89023,                0.50934,                  1.081,                0.95291,                0.84555,                0.92031,                0.75904,                0.82686,                0.65352,                 1.1156,               0.005248,               0.005248,               0.005248
                    170,                0.89171,                0.50744,                 1.0776,                0.95259,                0.84817,                0.92046,                 0.7603,                0.82743,                  0.654,                  1.116,              0.0052197,              0.0052197,              0.0052197
                    171,                0.89797,                0.50944,                 1.0826,                0.95286,                 0.8467,                0.92076,                0.76112,                0.82718,                0.65558,                 1.1164,              0.0051914,              0.0051914,              0.0051914
                    172,                0.89232,                0.50302,                 1.0789,                0.95282,                 0.8459,                 0.9205,                0.76236,                 0.8272,                0.65627,                  1.117,              0.0051631,              0.0051631,              0.0051631
                    173,                0.88563,                0.49887,                   1.08,                0.95294,                0.84817,                0.91938,                0.76106,                0.82596,                0.65409,                 1.1168,              0.0051349,              0.0051349,              0.0051349
                    174,                0.88738,                 0.5007,                 1.0817,                0.95566,                0.84637,                0.91941,                0.75835,                0.82624,                0.65495,                 1.1161,              0.0051066,              0.0051066,              0.0051066
                    175,                0.88758,                 0.5027,                 1.0868,                0.95511,                0.84817,                0.91935,                0.75984,                0.82493,                0.65537,                 1.1158,              0.0050783,              0.0050783,              0.0050783
                    176,                0.88231,                0.49328,                 1.0732,                0.95579,                0.84883,                0.91935,                0.76004,                0.82381,                0.65251,                 1.1152,                0.00505,                0.00505,                0.00505
                    177,                0.89162,                0.50032,                 1.0791,                0.95682,                0.84817,                 0.9194,                0.76032,                 0.8238,                0.65271,                 1.1154,              0.0050217,              0.0050217,              0.0050217
                    178,                 0.8849,                0.49379,                  1.075,                0.95775,                0.85079,                0.91941,                   0.76,                0.82373,                0.65321,                 1.1153,              0.0049934,              0.0049934,              0.0049934
                    179,                0.88473,                0.49311,                 1.0782,                0.95719,                0.85079,                0.92074,                0.75992,                0.82454,                0.65187,                 1.1157,              0.0049651,              0.0049651,              0.0049651
                    180,                0.87209,                0.48432,                 1.0749,                0.95703,                0.85079,                0.91955,                0.75899,                0.82413,                0.65301,                 1.1153,              0.0049369,              0.0049369,              0.0049369
                    181,                0.87623,                0.49011,                 1.0751,                0.95687,                0.85079,                0.91817,                0.75975,                0.82359,                0.65535,                 1.1151,              0.0049086,              0.0049086,              0.0049086
                    182,                0.88182,                0.49741,                 1.0779,                0.95667,                0.85079,                0.91932,                0.75998,                0.82346,                0.65525,                 1.1147,              0.0048803,              0.0048803,              0.0048803
                    183,                0.88067,                0.48737,                 1.0729,                0.95654,                0.85079,                0.91812,                0.76011,                0.82338,                 0.6547,                 1.1145,               0.004852,               0.004852,               0.004852
                    184,                0.88206,                0.49358,                 1.0727,                0.95686,                0.85079,                0.91805,                0.75919,                0.82381,                0.65471,                 1.1142,              0.0048237,              0.0048237,              0.0048237
                    185,                0.87717,                0.49063,                 1.0724,                0.95937,                0.85079,                0.91798,                0.75997,                0.82357,                0.65504,                 1.1142,              0.0047954,              0.0047954,              0.0047954
                    186,                0.87908,                0.48341,                 1.0711,                0.96016,                0.85079,                 0.9182,                0.76039,                0.82254,                0.65282,                 1.1137,              0.0047671,              0.0047671,              0.0047671
                    187,                0.87172,                0.48092,                 1.0678,                0.96008,                0.85079,                0.91855,                0.76048,                 0.8226,                0.65232,                 1.1137,              0.0047389,              0.0047389,              0.0047389
                    188,                 0.8713,                0.48997,                 1.0747,                 0.9605,                0.85079,                0.91855,                0.76073,                0.82148,                0.65172,                 1.1131,              0.0047106,              0.0047106,              0.0047106
                    189,                0.86812,                0.48334,                 1.0727,                0.96077,                0.85079,                0.91732,                0.75983,                0.82175,                0.65179,                 1.1131,              0.0046823,              0.0046823,              0.0046823
                    190,                0.87789,                0.48997,                 1.0696,                0.96072,                0.85079,                0.91738,                0.75991,                0.82122,                0.65209,                 1.1128,               0.004654,               0.004654,               0.004654
                    191,                0.87753,                0.48592,                 1.0712,                0.96104,                0.85079,                0.91855,                0.75979,                 0.8206,                0.65174,                 1.1123,              0.0046257,              0.0046257,              0.0046257
                    192,                0.87719,                0.48781,                  1.067,                0.96057,                0.85079,                0.91854,                0.75987,                0.82059,                  0.652,                 1.1118,              0.0045974,              0.0045974,              0.0045974
                    193,                0.87019,                0.48527,                 1.0659,                0.95934,                0.85079,                0.91856,                0.75968,                0.82052,                0.65296,                 1.1116,              0.0045691,              0.0045691,              0.0045691
                    194,                 0.8702,                0.47791,                 1.0668,                0.95677,                0.85079,                0.91842,                 0.7592,                0.82008,                0.65007,                 1.1112,              0.0045409,              0.0045409,              0.0045409
                    195,                0.85481,                0.47009,                 1.0611,                0.95626,                0.85079,                0.91862,                0.75988,                0.81992,                0.65198,                  1.111,              0.0045126,              0.0045126,              0.0045126
                    196,                0.86801,                0.47852,                  1.067,                0.95501,                0.85079,                0.91853,                0.75959,                0.82009,                0.65163,                  1.111,              0.0044843,              0.0044843,              0.0044843
                    197,                0.86792,                0.47855,                 1.0619,                 0.9531,                0.85112,                0.91867,                0.76106,                0.81955,                0.65133,                 1.1106,               0.004456,               0.004456,               0.004456
                    198,                0.87258,                0.48139,                 1.0723,                 0.9531,                0.85111,                0.91894,                0.76074,                0.81931,                0.65127,                 1.1104,              0.0044277,              0.0044277,              0.0044277
                    199,                0.86882,                0.47191,                 1.0614,                0.95747,                0.85079,                0.91882,                0.76047,                0.81909,                0.65166,                 1.1104,              0.0043994,              0.0043994,              0.0043994
                    200,                0.86462,                0.47426,                 1.0652,                0.95826,                0.85079,                 0.9189,                0.76054,                0.81916,                0.65199,                 1.1103,              0.0043711,              0.0043711,              0.0043711
                    201,                0.86559,                0.47643,                  1.065,                0.95872,                0.85124,                0.91893,                0.75994,                0.81943,                0.65214,                 1.1101,              0.0043429,              0.0043429,              0.0043429
                    202,                0.85572,                0.47128,                  1.065,                0.95874,                 0.8515,                  0.919,                0.75978,                0.81976,                0.65106,                 1.1099,              0.0043146,              0.0043146,              0.0043146
                    203,                0.86282,                0.46887,                  1.058,                 0.9587,                0.85068,                0.91906,                0.75998,                0.82001,                0.65323,                 1.1099,              0.0042863,              0.0042863,              0.0042863
                    204,                0.86676,                0.47112,                  1.065,                 0.9587,                0.85082,                0.91906,                0.76025,                0.82002,                0.65226,                   1.11,               0.004258,               0.004258,               0.004258
                    205,                0.86927,                0.47446,                 1.0657,                 0.9587,                0.85071,                0.91886,                0.76057,                0.81996,                0.65191,                 1.1098,              0.0042297,              0.0042297,              0.0042297
                    206,                0.86834,                0.47006,                 1.0607,                0.95868,                 0.8504,                0.91886,                 0.7602,                0.81909,                0.65013,                 1.1094,              0.0042014,              0.0042014,              0.0042014
                    207,                0.85658,                0.46708,                 1.0565,                0.95867,                   0.85,                0.92002,                0.76143,                0.81897,                0.65012,                 1.1092,              0.0041731,              0.0041731,              0.0041731
                    208,                0.85804,                0.46673,                 1.0631,                0.95867,                0.85018,                0.91993,                0.76107,                0.81801,                0.64863,                 1.1084,              0.0041449,              0.0041449,              0.0041449
                    209,                0.85261,                0.46135,                 1.0556,                 0.9587,                0.85077,                0.91875,                0.76029,                0.81784,                0.64879,                 1.1084,              0.0041166,              0.0041166,              0.0041166
                    210,                0.85947,                0.47109,                 1.0611,                0.96133,                0.84592,                0.92035,                0.76183,                0.81662,                0.64718,                  1.108,              0.0040883,              0.0040883,              0.0040883
                    211,                0.84628,                0.45798,                 1.0562,                0.96356,                0.84555,                0.92035,                0.76133,                0.81697,                 0.6477,                  1.108,                0.00406,                0.00406,                0.00406
                    212,                0.85061,                0.45979,                 1.0607,                 0.9642,                0.84611,                0.92021,                0.76014,                0.81621,                0.64644,                 1.1078,              0.0040317,              0.0040317,              0.0040317
                    213,                0.84647,                0.45464,                  1.053,                0.96205,                0.84817,                0.92042,                0.76045,                0.81579,                0.64527,                 1.1075,              0.0040034,              0.0040034,              0.0040034
                    214,                0.84688,                0.45686,                 1.0518,                0.96236,                0.84817,                0.92037,                  0.762,                0.81564,                0.64425,                 1.1076,              0.0039751,              0.0039751,              0.0039751
                    215,                 0.8535,                0.45843,                 1.0554,                0.96415,                0.84493,                0.92002,                0.76148,                0.81581,                 0.6442,                 1.1078,              0.0039469,              0.0039469,              0.0039469
                    216,                0.84773,                0.46587,                 1.0577,                0.96415,                0.84483,                0.92012,                 0.7605,                0.81572,                0.64367,                 1.1076,              0.0039186,              0.0039186,              0.0039186
                    217,                0.84646,                0.45954,                 1.0499,                0.96415,                0.84481,                0.92007,                0.76024,                0.81603,                0.64182,                 1.1078,              0.0038903,              0.0038903,              0.0038903
                    218,                0.84612,                0.45616,                 1.0508,                0.96421,                0.84633,                 0.9201,                0.76079,                0.81612,                0.64438,                 1.1078,               0.003862,               0.003862,               0.003862
                    219,                0.84851,                0.45584,                 1.0525,                0.96428,                0.84797,                0.91902,                0.76135,                0.81597,                0.64298,                 1.1076,              0.0038337,              0.0038337,              0.0038337
                    220,                0.84971,                0.46114,                  1.062,                0.96128,                0.84817,                 0.9191,                0.76087,                0.81522,                0.64142,                 1.1074,              0.0038054,              0.0038054,              0.0038054
                    221,                0.84086,                0.45086,                 1.0482,                0.96242,                0.84817,                0.91957,                0.76069,                0.81516,                0.63928,                 1.1072,              0.0037771,              0.0037771,              0.0037771
                    222,                0.83945,                0.45229,                 1.0538,                0.96337,                0.84817,                0.91955,                0.76084,                0.81504,                0.63973,                 1.1072,              0.0037489,              0.0037489,              0.0037489
                    223,                0.83846,                0.44994,                 1.0474,                0.96293,                0.84817,                0.91952,                 0.7616,                 0.8148,                0.63843,                 1.1071,              0.0037206,              0.0037206,              0.0037206
                    224,                0.85069,                0.46433,                 1.0546,                0.96261,                0.84817,                0.91952,                0.76067,                 0.8153,                0.63831,                 1.1073,              0.0036923,              0.0036923,              0.0036923
                    225,                0.84751,                0.45889,                  1.053,                0.96273,                0.84817,                0.91954,                0.76179,                0.81459,                0.63744,                 1.1076,               0.003664,               0.003664,               0.003664
                    226,                0.83839,                0.44922,                 1.0497,                0.96428,                0.84812,                0.91937,                0.76033,                0.81422,                0.63741,                  1.107,              0.0036357,              0.0036357,              0.0036357
                    227,                0.84083,                0.44967,                 1.0513,                0.96426,                0.84758,                0.91941,                0.76001,                0.81441,                0.63837,                 1.1069,              0.0036074,              0.0036074,              0.0036074
                    228,                0.85207,                0.45421,                 1.0511,                0.96426,                0.84763,                0.91924,                0.76088,                0.81445,                0.64024,                 1.1068,              0.0035791,              0.0035791,              0.0035791
                    229,                0.83963,                0.44504,                 1.0505,                0.96137,                0.85079,                0.91923,                0.76024,                0.81402,                0.63822,                 1.1064,              0.0035509,              0.0035509,              0.0035509
                    230,                0.83882,                0.44393,                 1.0505,                0.95931,                0.85079,                0.91924,                0.75932,                0.81322,                0.63993,                 1.1063,              0.0035226,              0.0035226,              0.0035226
                    231,                0.84479,                0.44402,                 1.0498,                0.95849,                0.85079,                0.91921,                0.75996,                0.81292,                0.63991,                 1.1065,              0.0034943,              0.0034943,              0.0034943
                    232,                0.84095,                0.44383,                  1.047,                0.95857,                0.85079,                0.91919,                0.75907,                0.81313,                0.64063,                 1.1064,               0.003466,               0.003466,               0.003466
                    233,                0.84285,                0.45406,                 1.0474,                0.95984,                0.84817,                 0.9203,                0.75994,                0.81234,                0.63952,                  1.106,              0.0034377,              0.0034377,              0.0034377
                    234,                0.83135,                0.44561,                 1.0431,                0.97025,                0.84031,                0.92027,                0.75997,                0.81207,                0.64064,                 1.1059,              0.0034094,              0.0034094,              0.0034094
                    235,                0.84121,                0.45115,                 1.0523,                0.97053,                0.84031,                0.92029,                0.76055,                0.81249,                  0.641,                  1.106,              0.0033811,              0.0033811,              0.0033811
                    236,                0.83249,                0.44363,                  1.048,                0.97027,                0.84031,                0.91902,                0.76031,                0.81145,                0.64008,                 1.1054,              0.0033529,              0.0033529,              0.0033529
                    237,                0.83687,                0.43704,                 1.0475,                0.97051,                0.84031,                0.91892,                0.75986,                0.81127,                0.64289,                 1.1054,              0.0033246,              0.0033246,              0.0033246
                    238,                0.83353,                0.44198,                 1.0431,                0.97013,                0.84031,                0.91894,                0.75932,                 0.8119,                0.64332,                 1.1054,              0.0032963,              0.0032963,              0.0032963
                    239,                0.82923,                0.43802,                 1.0423,                0.97016,                0.84031,                0.91897,                0.75964,                0.81282,                0.64511,                 1.1057,               0.003268,               0.003268,               0.003268
                    240,                0.83821,                0.44273,                  1.039,                0.96997,                0.84031,                0.91897,                0.75957,                0.81218,                 0.6438,                 1.1053,              0.0032397,              0.0032397,              0.0032397
                    241,                0.82833,                0.43489,                 1.0402,                 0.9698,                 0.8407,                0.91896,                0.76009,                 0.8123,                0.64421,                 1.1055,              0.0032114,              0.0032114,              0.0032114
                    242,                0.82211,                0.43694,                 1.0386,                 0.9698,                0.84069,                0.91909,                0.76029,                0.81174,                0.64598,                 1.1053,              0.0031831,              0.0031831,              0.0031831
                    243,                0.82766,                0.43694,                 1.0426,                0.96979,                0.84046,                0.91925,                0.75975,                0.81228,                0.64659,                 1.1055,              0.0031549,              0.0031549,              0.0031549
                    244,                0.82502,                0.43299,                 1.0427,                0.96982,                0.84126,                0.91926,                0.75972,                0.81216,                0.64945,                 1.1055,              0.0031266,              0.0031266,              0.0031266
                    245,                0.81793,                0.43116,                 1.0351,                0.96986,                0.84225,                0.91942,                0.76015,                0.81211,                0.65014,                 1.1054,              0.0030983,              0.0030983,              0.0030983
                    246,                 0.8318,                0.44107,                  1.047,                 0.9699,                0.84356,                0.91934,                0.75999,                0.81276,                0.65082,                 1.1054,                0.00307,                0.00307,                0.00307
                    247,                0.82859,                0.43441,                 1.0404,                0.96992,                0.84421,                0.91942,                0.75923,                0.81344,                0.65165,                 1.1057,              0.0030417,              0.0030417,              0.0030417
                    248,                0.82107,                0.43178,                 1.0391,                0.97278,                0.84189,                0.91937,                0.75926,                0.81348,                0.65217,                 1.1056,              0.0030134,              0.0030134,              0.0030134
                    249,                0.82448,                0.43171,                 1.0475,                 0.9728,                0.84258,                0.91959,                 0.7599,                0.81263,                0.65254,                 1.1051,              0.0029851,              0.0029851,              0.0029851
                    250,                0.82943,                0.43199,                 1.0423,                 0.9728,                0.84263,                 0.9196,                0.76006,                0.81239,                0.65152,                  1.105,              0.0029569,              0.0029569,              0.0029569
                    251,                0.82931,                0.43574,                 1.0415,                0.97281,                0.84283,                0.91947,                0.76009,                0.81229,                0.65084,                  1.105,              0.0029286,              0.0029286,              0.0029286
                    252,                0.81931,                0.43296,                 1.0349,                0.97281,                0.84299,                0.91944,                0.76022,                0.81211,                0.65189,                 1.1048,              0.0029003,              0.0029003,              0.0029003
                    253,                0.82197,                 0.4268,                 1.0338,                0.97282,                0.84314,                0.91964,                0.76044,                0.81212,                0.65238,                  1.105,               0.002872,               0.002872,               0.002872
                    254,                0.81966,                0.42673,                 1.0357,                0.97283,                0.84353,                0.91969,                0.76018,                 0.8129,                0.65322,                 1.1051,              0.0028437,              0.0028437,              0.0028437
                    255,                0.81948,                0.42822,                 1.0334,                0.97283,                0.84355,                0.91967,                0.76201,                0.81191,                0.65376,                 1.1049,              0.0028154,              0.0028154,              0.0028154
                    256,                0.81331,                0.42646,                 1.0341,                0.97282,                0.84332,                0.91978,                0.76126,                0.81172,                0.65264,                 1.1049,              0.0027871,              0.0027871,              0.0027871
                    257,                 0.8184,                0.42833,                 1.0344,                0.97282,                0.84336,                0.91984,                 0.7616,                0.81134,                0.65193,                 1.1045,              0.0027589,              0.0027589,              0.0027589
                    258,                0.81956,                0.42634,                 1.0339,                0.97282,                0.84334,                0.91861,                0.76152,                 0.8108,                0.65029,                 1.1045,              0.0027306,              0.0027306,              0.0027306
                    259,                0.81133,                 0.4194,                 1.0303,                0.97282,                0.84324,                 0.9186,                0.76169,                0.81074,                0.65077,                 1.1042,              0.0027023,              0.0027023,              0.0027023
                    260,                 0.8236,                0.42696,                 1.0334,                0.97282,                0.84312,                0.91859,                0.76152,                0.81156,                0.65149,                 1.1047,               0.002674,               0.002674,               0.002674
                    261,                 0.8151,                0.42681,                 1.0377,                0.97283,                0.84356,                0.91859,                0.76177,                0.81179,                0.65223,                 1.1045,              0.0026457,              0.0026457,              0.0026457
                    262,                  0.815,                 0.4197,                 1.0291,                0.97284,                0.84375,                0.91862,                0.76219,                0.81081,                0.65378,                 1.1041,              0.0026174,              0.0026174,              0.0026174
                    263,                0.81048,                0.41444,                 1.0358,                0.97284,                0.84399,                 0.9173,                 0.7609,                0.81045,                0.65296,                  1.104,              0.0025891,              0.0025891,              0.0025891
                    264,                0.81195,                0.41879,                 1.0298,                0.97284,                0.84396,                0.91736,                0.76116,                0.81029,                0.65155,                  1.104,              0.0025609,              0.0025609,              0.0025609
